Unnamed: 0,id,url,titre,categorie,gouvernorat,neuf,source,URL,Prix,description
43,43,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-s2-corniche/69399ba68914daae5199356c/,A Vendre S+2 Corniche,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-s2-corniche/69399ba68914daae5199356c/,148000.0,"Appartement S+2 à la Corniche , situé au 4ᵉ étage d’un petit immeuble familial dans un quartier calme, cet appartement de moyen standing offre un cadre de vie  fonctionnel. Il se compose d’un hall d’entrée, d’une cuisine indépendante avec séchoir, de deux chambres spacieuses, d’une salle de bain avec baignoire et d’une salle d’eau supplémentaire."
44,44,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-s2-sidi-abdelhmid/693a8ca4cd04d08be749159f/,A Vendre S+2 Sidi Abdelhmid,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-s2-sidi-abdelhmid/693a8ca4cd04d08be749159f/,90000.0,"S+2 au 4ᵉ étage – Sidi Abdelhamid
Bel appartement dans une résidence bien entretenue : salon ensoleillé avec balcon , cuisine fonctionnelle, 2 chambres, salle de bain.
👉 Situation stratégique, à quelques minutes de la mer.
Parfait pour investissement ou habitation !"
45,45,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-corniche/693998dfcd04d08be748bd1a/,A Vendre S+2 Corniche,Appartements,tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-corniche/693998dfcd04d08be748bd1a/,160000.0,"Cet appartement S+2 de moyen standing, de type SNIT, est situé au 1ᵉʳ étage d’un petit immeuble familial dans un quartier calme de la Corniche. Il offre un cadre de vie  fonctionnel.
Il se compose de :
Un salon lumineux
Une cuisine indépendante avec un petit coin kitchenette
Une salle d’eau
Une salle de bain avec baignoire
Deux chambres spacieuses
Un appartement  idéal pour profiter d’un cadre de vie convivial."
46,46,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-s2-corniche/6939976bcd04d08be748bc0f/,A Vendre S+2 Corniche,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-s2-corniche/6939976bcd04d08be748bc0f/,205000.0,"Cet appartement S+2, situé au 3ᵉ étage d’une résidence familiale avec ascenseur, se trouve dans un quartier calme de la Corniche. Il offre un cadre de vie fonctionnel et confortable.
Il se compose de :
Un salon lumineux
Une cuisine indépendante avec séchoir
Une salle d’eau
Une salle de bain avec cabine de douche
Deux chambres à coucher spacieuses
L’appartement dispose également de la climatisation, du chauffage central et d’un bon niveau de sécurité
Un logement pratique et bien situé, idéal pour ceux qui recherchent confort, tranquillité et proximité des commodités."
47,47,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-des-appartements-duplex-direct-promoteur-la-soukra/693aa6cd8914daae51999ca2/,A VENDRE : Des Appartements & Duplex – Direct Promoteur | La Soukra,Appartements,Tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-des-appartements-duplex-direct-promoteur-la-soukra/693aa6cd8914daae51999ca2/,210000.0,
48,48,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-un-spacieux-appartement-s2-direct-promoteur-la-nouvelle-soukra/693aa6b9cd04d08be7492671/,À Vendre : Un spacieux appartement S+2 (Direct Promoteur) à La Nouvelle Soukra,Appartements,Tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-un-spacieux-appartement-s2-direct-promoteur-la-nouvelle-soukra/693aa6b9cd04d08be7492671/,39000.0,
49,49,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-un-spacieux-s3-sur-lavenue-taieb-mhiri/6925cdd3265523b710eb5552/,A vendre un spacieux s+3 sur l'avenue Taieb Mhiri,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/a-vendre-un-spacieux-s3-sur-lavenue-taieb-mhiri/6925cdd3265523b710eb5552/,420000.0,"Ce spacieux appartement S+3 est situé sur l'Avenue Taieb Mhiri au sein d'une résidence sécurisée avec ascenseur, offre un cadre idéal pour une vie confortable.

À l'entrée, on trouve un salon spacieux et lumineux agrémenté d'un balcon qui permet de profiter de l'extérieur.

Cet appartement est composé d'une cuisine bien équipée qui s'ouvre sur une vaste terrasse idéale pour les repas en plein air ou les moments de détente.

Une salle d'eau pour les invités complète cet espace convivial.

La partie nuit se compose de trois vastes chambres à coucher, dont l'une bénéficie également d'un accès direct à la terrasse de la cuisine.

Une salle de bain avec baignoire complète la partie nuit.

Cet appartement est parfaitement adapté pour une famille ou toute personne cherchant un environnement résidentiel sécurisé et bien à proximité de toutes les commodités ."
50,50,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-et-s3-situs-la-nouvelle-soukra-direct-promoteur-/693aa68e8914daae51999c60/,"À VENDRE : Des appartements S+1, S+2 et S+3 situés à La Nouvelle Soukra ( Direct promoteur )",Appartements,Tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-et-s3-situs-la-nouvelle-soukra-direct-promoteur-/693aa68e8914daae51999c60/,29000.0,
51,51,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-s3-direct-promoteur-la-nouvelle-soukra/693aa6528914daae51999c29/,"À VENDRE : Des appartements S+1, S+2 & S+3 , (Direct Promoteur) à La Nouvelle Soukra",Appartements,Tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-s3-direct-promoteur-la-nouvelle-soukra/693aa6528914daae51999c29/,39000.0,
52,52,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-s3-direct-promoteur-situ-cit-wahat/693aa5e4cd04d08be74925c2/,"À VENDRE : Des appartements S+1, S+2 & S+3 , (Direct Promoteur) situé à Cité Wahat.",Appartements,Tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-s2-s3-direct-promoteur-situ-cit-wahat/693aa5e4cd04d08be74925c2/,160000.0,
53,53,https://www.tayara.tn/item/appartements/ariana/tunis/a-vendre-s3-a-ennassr-2/684bfbaa92753d6d79af8d08/,A vendre S+3 A Ennassr 2,Appartements,ariana,False,tayara,https://www.tayara.tn/item/appartements/ariana/tunis/a-vendre-s3-a-ennassr-2/684bfbaa92753d6d79af8d08/,495000.0,"À vendre – Un agréable appartement S+3 situé au 4 étage d'une résidence calme et sécurisée, offrant un cadre de vie confortable et bien agencé. Dès l'entrée, un petit hall accueille les visiteurs, menant à un salon spacieux et lumineux revêtu de marbre blanc, avec accès à un balcon. La cuisine principale est entièrement équipée (hotte, plaque, four) et dispose d’un séchoir attenant, complétée par une seconde cuisine avec éléments de rangement. Un point d’eau pour les invités est également prévu. La partie jour est séparée de la partie nuit pour plus d’intimité. Celle-ci comprend trois chambres, dont deux avec dressing, ainsi qu'une salle de bain avec baignoire. Toutes les pièces sont climatisées. L'appartement est équipé du chauffage central, de la climatisation en split, et bénéficie de deux places de parking et d’un cellier. Un bien idéal pour une famille en quête de confort et de praticité."
54,54,https://www.tayara.tn/item/appartements/tunis/tunis/s1-jardins-dennasr/6904c2146490817594e077fc/,S+1 à Jardins D'Ennasr,Appartements,tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/tunis/s1-jardins-dennasr/6904c2146490817594e077fc/,275000.0,"Situé au sixième étage d'une résidence moderne, sécurisée et équipée de deux ascenseurs, cet appartement S+1 offre un cadre de vie confortable et fonctionnel.

Il se compose d’un salon lumineux ouvrant sur un balcon, ainsi que d’une cuisine indépendante entièrement équipée (plaque, hotte, four), avec accès à un séchoir.

La chambre à coucher bénéficie d’un dressing intégré et d’un balcon, apportant à la fois luminosité et praticité.
La salle d’eau est équipée d’une cabine de douche moderne.

L’appartement dispose du chauffage central et de la climatisation en split, pour un confort optimal toute l’année.

Une place de parking au sous-sol est également incluse."
55,55,https://www.tayara.tn/item/appartements/tunis/tunis/s3-jardin-dennaser/6904c1338e4e0e4acb5a3b57/,S+3 à Jardin d'ennaser,Appartements,tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/tunis/s3-jardin-dennaser/6904c1338e4e0e4acb5a3b57/,317000.0,"Cet appartement est situé au septième étage d'une résidence avec ascenseur.

Le hall d'entrée dessert un salon lumineux, prolongé par un balcon.

La cuisine, entièrement aménagée, s'ouvre sur un séchoir exploitable.

Une salle d'eau est prévue pour les invités.
La partie nuit comprend trois chambres à coucher, dont deux équipées de dressings.


L'appartement bénéficie du chauffage central et de la climatisation par split."
56,56,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-a-jardin-dennassr/689f17737e1ff28d3ad464fa/,A vendre S+2 A jardin D'Ennassr,Appartements,tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-a-jardin-dennassr/689f17737e1ff28d3ad464fa/,325000.0,"Cet appartement S+2, situé au quatrième étage d’une résidence avec ascenseurs, offre un espace de vie confortable et bien agencé. Il comprend un salon lumineux avec balcon, une cuisine équipée (hotte, plaque, four) avec séchoir, une salle d’eau pour les invités, un hall avec dressing, une salle de bain avec baignoire, ainsi que deux chambres à coucher. Il bénéficie également d’une place de parking au sous-sol, du chauffage central et de la climatisation en split."
57,57,https://www.tayara.tn/item/maisons-et-villas/ben-arous/ezzahra/a-vendre-appartement-s2-cit-el-habib-ezzahra/693aa418cd04d08be749245d/,A VENDRE APPARTEMENT S+2 CITÉ EL HABIB EZZAHRA,Maisons et Villas,Ben Arous,False,tayara,https://www.tayara.tn/item/maisons-et-villas/ben-arous/ezzahra/a-vendre-appartement-s2-cit-el-habib-ezzahra/693aa418cd04d08be749245d/,135000.0,"À vendre un appartement S+2 situé à Cité Habib, au 1er étage, dans un quartier calme et proche de toutes les commodités.
L’appartement se compose d’un salon lumineux, deux chambres, une cuisine fonctionnelle et une salle de bain.
🏷️ Prix : 135 MD
📞 Tél et Whatsapp :"
58,58,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-des-appartements-s1-s2-s3-direct-promoteur-la-nouvelle-soukra/693aa3cecd04d08be749242e/,"A VENDRE : Des Appartements S+1 , S+2 , S+3  (Direct Promoteur) à La Nouvelle Soukra",Appartements,Tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-des-appartements-s1-s2-s3-direct-promoteur-la-nouvelle-soukra/693aa3cecd04d08be749242e/,39000.0,
59,59,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/a-vendre-appartement-s1-hamem-leghzez/693aa377cd04d08be74923f9/,A vendre appartement S+1 à hamem leghzez,Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/a-vendre-appartement-s1-hamem-leghzez/693aa377cd04d08be74923f9/,160000.0,"A vendre appartement S+1 à hamem leghzez
100 mètres de la plage
Superficie : 85 M²
Prix : 160000 DT
Tél & WhatsApp :7"
60,60,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/vente-riadh-landalous-s3-sans-vis-a-vis/690cb5998e4e0e4acb5e89c0/,vente riadh landalous s+3 sans vis a vis,Appartements,Ariana,False,tayara,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/vente-riadh-landalous-s3-sans-vis-a-vis/690cb5998e4e0e4acb5e89c0/,269999.0,"ennasr homing met en vente un s+3 au premier étage sans ascenseur pas de vis a vis 
quartier calme et agréable 
il se présente ainsi
couloir
salon avec balcon 
cuisine avec séchoir
salle d'eau
partie nuit 

trois chambres dont une avec dressing 
salle de bain 
abri de voiture"
61,61,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/appartement-s2-au-quatrime-tage-riadh-5/690474fd8e4e0e4acb59fcd6/,Appartement s+2 au quatrième étage à Riadh 5,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/appartement-s2-au-quatrime-tage-riadh-5/690474fd8e4e0e4acb59fcd6/,70000.0,"Appartement S+2 occupe le quatrième étage d'une résidence bien gardée à Riadh 5.

L'entrée ouvre sur une pièce de vie lumineuse, donnant accès à un balcon.

La cuisine est indépendante et équipée par les éléments de rangement et dispose d'un séchoir pratique.

La partie nuit est composée de deux chambres plus une salle de bains avec baignoire."
62,62,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/appartement-s3-situ-au-4me-tage-dune-rsidence-bien-entretenu-riadh-5/687b60f394cd0376dce2b4f3/,Appartement S+3 situé au 4éme étage d'une résidence bien entretenu à Riadh 5.,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/appartement-s3-situ-au-4me-tage-dune-rsidence-bien-entretenu-riadh-5/687b60f394cd0376dce2b4f3/,86000.0,"Appartement S+3 situé au 4éme étage d'une résidence bien entretenu à Riadh 5.
Il se compose d’un salon lumineux avec un petit balcon, d’une cuisine avec éléments de rangement, ouvrant sur un séchoir, ainsi qu’une salle d’eau pour les invités.
La partie nuit comprend trois chambres à coucher spacieuses qui se partagent une salle de bain avec baignoire."
63,63,https://www.tayara.tn/item/appartements/tunis/le-bardo/a-vendre-appartement-s2-au-rdc-bardo-ii/68b70f20711369bbe4f6b3e4/,A vendre : Appartement S+2 au RDC Bardo II,Appartements,Tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/le-bardo/a-vendre-appartement-s2-au-rdc-bardo-ii/68b70f20711369bbe4f6b3e4/,220000.0,"🏠A louer : Appartement S+2 au RDC 
🏠 L'emplacement :Bardo II 
****Il est composé comme suit :
🏠 02 chambres à coucher
🏠Salon + Balcon
🏠Salle de bain 
🏠Cuisine + séchoir
🏠Jardin : 40m²
🏠Superficie : 75m²
🏠 Gaz de ville + Chauffage Central 
💻Notre équipe commerciale est à votre disposition pour vous assister dans le choix de votre demande 📲💰Prix : 220 000dt 💰 Négociable"
64,64,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-villa-r1-khaznadar-bardo/691eeccc145e1617cba90f31/,A vendre : Villa R+1 à khaznadar - Bardo,Maisons et Villas,Tunis,False,tayara,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-villa-r1-khaznadar-bardo/691eeccc145e1617cba90f31/,730000.0,"💒💒Immo Ezemzmi met à la Vente une Villa💒💒
💒Villa R+1 à khaznadar - Bardo  💒
💒Composition
📍RDC : Jardin et garage +  Salon + 3 Chambres à coucher + Cuisine + Salle a manger + Salle de Bain + Salle d'eau 
📍Premier étage : Un grand terrasse + Salon + 3 Chambres à coucher + Cuisine + Salle a manger + Salle de Bain + Séchoir 
💒Superficie : 330 m²
💒Prix : 730 000 Négociable
💻Notre équipe commerciale est à votre disposition pour vous assister dans le choix de votre demande
📲📲📲📲
📲📲📲📲
📲📲📲📲
📲📲📲📲"
65,65,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-maison-au-bardo/6900d307d0d95991e106dba4/,A Vendre  Maison au Bardo,Maisons et Villas,Tunis,False,tayara,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-maison-au-bardo/6900d307d0d95991e106dba4/,300000.0,"💒💒𝑰𝒎𝒎𝒐 𝑬𝒛𝒆𝒎𝒛𝒎𝒊 💒💒
💒A Vendre Maison Sise au Bardo  💒
💒Maison à rénover
💒Composition
📍 RDC: S+3 + Cuisine +Salle de bain +Terrasse+ Studio S+1
💒Superficie : 227m²
💒Prix :300 000 Négociable
💻Notre équipe commerciale est à votre disposition pour vous assister dans le choix de votre demande
📲📲📲📲
📲📲📲📲
📲📲📲📲"
66,66,https://www.tayara.tn/item/maisons-et-villas/tunis/el-omrane-suprieur/duplex-de-140-m-sur-un-terrain-de-104-m-omrane-suprieur/690dc9fe145e1617cb9e786c/,Duplex de 140 m² sur un terrain de 104 m² à Omrane Supérieur,Maisons et Villas,Tunis,False,tayara,https://www.tayara.tn/item/maisons-et-villas/tunis/el-omrane-suprieur/duplex-de-140-m-sur-un-terrain-de-104-m-omrane-suprieur/690dc9fe145e1617cb9e786c/,295000.0,"Ce duplex indépendant, édifié sur un terrain de 104 m² est situé dans un quartier résidentiel à Ibn Khaldoun.

Le rez-de-chaussée dessert un salon éclairé grâce à sa fenêtre.

La cuisine est aménagée par des espaces de rangement et complétée par un séchoir.

Une salle d'eau pour les invités complète la partie jour.

Le compartiment nuit abrite trois chambres à coucher avec dressings, qui se partagent une salle de bain.

Une terrasse."
