Ascenseur,Caméra de surveillance,Celliers,Chambres,Chauffage central,Climatisation,Jardin,Jardin privatif,Pack domotique,Parking,Parking sous sol,Piscine Collective,Piscine Privative,Salles de bains,Suite parentale,Superficie,Terrasse,Type de bien,Type de transaction,category,currency,description,favorites,id,image_count,location_coordinates,location_delegation,location_governorate,page_number,phone,price,published_date,salle de sport,scraped_at,seller_email,seller_is_shop,seller_name,seller_phone,sold,title,url,views
,,,7,,,,,,,,,,2,,580,,,À Vendre,maison_villas,TND,"🔹MAXULA IMMOBILIERE vous propose à la VENTE une MAGNIFIQUE VILLA d’une surface bâtie d’environ 500m² répartis sur 3 niveaux sur un terrain d’une superficie de 580m² idéalement située sur les hauteurs de RADES MONGIL, offrant un cadre de vie unique avec vue imprenable sur la MER et la MONTAGNE DE BOUKORNINE.

🔹AU REZ-DE-JARDIN:
 ✅Un APPARTEMENT S+3 avec accès au JARDIN.
 ✅Un GARAGE pouvant accueillir 3 voitures.
🔹AU REZ-DE-CHAUSSÉE:
 ✅Un vaste SALON lumineux avec accès à un BALCON PANORAMIQUE.
 ✅Une CUISINE avec son coin SALLE À MANGER.
 ✅Une TOILETTE pour les invités.
🔹AU PREMIER ÉTAGE:
 ✅4 CHAMBRES À COUCHER dont 2 avec placards, toutes avec un accès à un BALCON.
 ✅Une pièce faisant office de BUREAU.
 ✅Une SALLE DE BAIN.

🔹La VILLA est dotée du CHAUFFAGE CENTRAL, de 3 CLIMATISEURS et possède un TITRE FONCIER INDIVIDUEL.

💵Le PRIX est de 1 300 000 TND.

Pour plus de renseignements, n'hésitez pas à nous contacter :
📧 info@maxulaimmobiliere.tn 
☎️ +21628808309.


",0,678798cb7041684afec3698d,12,,Radès,Ben Arous,1,+21628808309,1300000,2025-12-17T12:24:13.000Z,,2025-12-17T18:01:55.096832,info@maxulaimmobiliere.Tn,True,Maxula Immobiliere,+21628808309,False,À VENDRE VILLA EXCEPTIONNELLE SUR LES HAUTEURS DE RADES MONGIL,https://www.tayara.tn/item/maisons-et-villas/ben-arous/rads/-vendre-villa-exceptionnelle-sur-les-hauteurs-de-rades-mongil/678798cb7041684afec3698d/,0
,,,3,,,,,,,,,,1,,200,,,À Vendre,maison_villas,TND,"Villa  S+3 à vendre à Kelibia
  5 minutes de la plage Mansoura 🌊
📍 Quartier calme et recherché
📐 Surface du terrain : 200 m²
🚗 Place de parking 
🌳 Jardin privé pour profiter du plein air et de la tranquillité 🌞
Pour plus de détails contactez: ☎️28913494☎️",0,6925c84a145e1617cbac2aeb,7,,Kélibia,Nabeul,1,+21628913494,0,2025-12-12T09:59:46.000Z,,2025-12-17T18:01:56.989829,leadersgroup2024@gmail.com,True,Négoce immobilier Kelibia,+21628913490,False,A vendre villa S+3 à kélibia ,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/a-vendre-villa-s3-klibia/6925c84a145e1617cbac2aeb/,0
,,,2,,,,,,,,,,2,,537,,,À Vendre,maison_villas,TND,"VILLA S+4 à hammamet sidi hamed 
piscine + jardin
superficie 537 m²
prix : 590 MD
Contact : 27246301",0,693aea778914daae5199c43c,8,,Hammamet,Nabeul,1,+21627246301,590000,2025-12-11T15:59:56.000Z,,2025-12-17T18:01:58.925731,leadersgroup2024@gmail.com,True,Inna immobilier Hammamet,+21627246301,False,promotion villa 590 MD AVEC PISCINE ,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/promotion-villa-590-md-avec-piscine/693aea778914daae5199c43c/,0
,,,4,,,,,,,,,,2,,319,,,À Vendre,maison_villas,TND,"Opportunité à saisir à Sidi Abdelhamid, Sousse, maison ancienne côté mer, idéale pour un projet de rénovation ou d’investissement.

Le bien est bâti sur un terrain de 319 m² avec une surface couverte d’environ 120 m². Au rez de chaussée, il comprend deux chambres, un salon, une salle de bain, une cuisine ouvrant sur une terrasse, une grande pièce supplémentaire ainsi qu’une deuxième cuisine.

À l’étage, on trouve deux chambres, un salon, une cuisine, une salle de bain et un balcon.

Prix demandé : 250 000 DT.",0,694284608914daae519cd0d6,5,,Sousse Sidi Abdelhamid,Sousse,1,+21699904113,249999,2025-12-17T10:22:24.000Z,,2025-12-17T18:02:00.812237,immodulac.tunisie@yahoo.fr,True,immobiliere du lac,+21699904113,False,Maison à Petit Prix a vendre Côté mer  à Sidi Abdelhamid,https://www.tayara.tn/item/maisons-et-villas/sousse/sousse-sidi-abdelhamid/maison-petit-prix-a-vendre-ct-mer-sidi-abdelhamid/694284608914daae519cd0d6/,0
,,,3,,,,,,,,,,1,,75,,,À Vendre,maison_villas,TND,"frais de visite 30dt
🏠 Maison S+2 à vendre – Hammam-Lif (Centre-ville)
Maison S+2 (salon + 2 chambres) située au 1er étage, d’une surface d’environ 70 m², avec séjour et buanderie.
Emplacement : Carré central d’Hammam-Lif, proche de toutes les commodités.

idéal pour une petite famille ou un investissement locatif. Proche commerces, transports et services.

💰 Prix : 130m negociable 

📞 Contact : 97 494 444  ou  93 768 287",0,69383ff08914daae5198a405,10,,Hammam Lif,Ben Arous,1,+21697494444,130000,2025-12-17T15:38:08.000Z,,2025-12-17T18:02:02.923425,achrefzem1996@gmail.com,False,Vente Direct,+21693768287,False,A vendre S+2 à Hammam Lif,https://www.tayara.tn/item/maisons-et-villas/ben-arous/hammam-lif/a-vendre-s2-hammam-lif/69383ff08914daae5198a405/,0
,,,4,,,,,,,,,,2,,500,,,À Vendre,maison_villas,TND,"🏡✨ Opportunité Rare à Cité El Ghazela ! Villa S+4 – Deux Étages Indépendants – Terrain 500 m²

À vendre une magnifique villa idéalement située à Cité Ghazela, à deux pas de l’école El Farabi. Un bien rare offrant espace, confort et potentiel d’investissement.

💎 Caractéristiques du Bien :

🌿 Terrain 500 m² avec grand jardin qui entoure la villa

🏠 Bâti 200 m² par étage

🧱 Deux niveaux totalement indépendants


🏡 Composition :

Rez-de-chaussée : S+4

1er étage : S+4
👉 Parfait pour deux familles, ou pour habiter un étage et louer l’autre !


🚗 Atouts :

Grand garage

Quartier résidentiel calme et recherché

Proximité immédiate des écoles, commerces et transports

Forte demande locative dans la zone


💰 Prix650md
Contact agent immobilier 25745663 ",0,693c9049cd04d08be74a10c2,1,,Ghazela,Ariana,1,+21625745663,650000,2025-12-17T12:18:09.000Z,,2025-12-17T18:02:04.851995,ibrahimkhraifi@outlook.fr,False,Ibrahim,+21625745663,False,Occasion à ne pas raté à vendre villa deux étages indépendant à cité ghazela ,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/occasion-ne-pas-rat-vendre-villa-deux-tages-indpendant-cit-ghazela/693c9049cd04d08be74a10c2/,0
,,,6,,,,,,,,,,2,,1053,,,À Vendre,maison_villas,TND,"🏢 À VENDRE : LA GOULETTE TUNIS Immeuble R+5 avec vue imprenable mer
📍 Emplacement stratégique à La Goulette, AV Habib Bourguiba, bord de mer et un excellent potentiel d’investissement locatif !
🔹 Type : Immeuble R+5
Un Appartement salon et 3 chambres par étage vue mer a partir du 3 emme étage
Le 5 emme étage un studio avec terrasse et vue imprenable mer et grand Tunis .
🔹 RDC commercial déjà loué : 70 000 DT/ans
🔹 Bâtiment en très bon état – structure solide, loge gardien , ascenseur,
🔹 Accès facile, proche de toutes commodités (commerces, transports, plage)
💼 Revenu locatif déjà en place
🔐 Idéal pour investisseur
Titre foncier disponibles sur demande à l’agence
📞 Infos & visites (gratuites sur RDV) :
➡ 98 305 239 / 99 984 810
📱 WhatsApp : 98 305 239
📧 immo.keskes@gmail.com
#LaGoulette #immobilier #immeuble #appartements #investissment #commercial #vente #ImmoKeskes #tunisie hashtags, challenges, tendances virales.",0,6914610a145e1617cba4010d,1,,Montplaisir,Tunis,1,+21698305239,2500000,2025-12-16T11:03:05.000Z,,2025-12-17T18:02:07.070454,immo.keskes@gmail.com,True,Agence Keskes,+21698305239,False,Villa Montplaisir,https://www.tayara.tn/item/maisons-et-villas/tunis/montplaisir/villa-montplaisir/6914610a145e1617cba4010d/,0
,,,2,,,,,,,,,,1,,200,,,À Vendre,maison_villas,TND,"𝗩𝗶𝗹𝗹𝗮 𝗮̀ 𝘃𝗲𝗻𝗱𝗿𝗲 𝗮̀ 𝗞𝗲́𝗹𝗶𝗯𝗶𝗮 
📍 Emplacement :
Située dans un quartier calme, sécurisé et résidentiel, 𝗥𝗼𝘂𝘁𝗲 𝗱𝗲 𝗠𝗮𝗻𝘀𝗼𝘂𝗿𝗮  – Kélibia proche de toutes les commodités (commerces, écoles, transports...)
📐 Superficie : 200 m²
🏠Composition  :
▪️Un grand salon lumineux
▪️3 chambres à coucher confortables 
▪️Cuisine fonctionnelle 
▪️Salle de bain 
▪️Un joli jardin 
▪️Garage pour voiture 
🗂️Toutes les papiers nécessaires sont disponibles dans notre Agence Immo plus 
✔️ Idéal pour une famille ou comme investissement
🎁 Visite gratuite 🎁
Ouvert 7jrs/7jrs 📅 
📞 𝐏𝐨𝐮𝐫 𝐩𝐥𝐮𝐬 𝐝’𝐢𝐧𝐟𝐨𝐫𝐦𝐚𝐭𝐢𝐨𝐧𝐬 𝐨𝐮 𝐩𝐨𝐮𝐫 𝐨𝐫𝐠𝐚𝐧𝐢𝐬𝐞𝐫 𝐮𝐧𝐞 𝐯𝐢𝐬𝐢𝐭𝐞 :
📱 54 622 790 (𝐝𝐢𝐬𝐩𝐨𝐧𝐢𝐛𝐥𝐞 𝐬𝐮𝐫 𝐖𝐡𝐚𝐭𝐬𝐀𝐩𝐩)
📱 29 686 233
📱 54 555 008
 #immopluskelibia #marketplace #kelibia #meilleurprix #france #toutlemonde #immobilierdeluxe #canada #immobilier
",0,69426a738914daae519cc384,10,,Kélibia,Nabeul,1,+21654622790,329999,2025-12-17T08:31:47.000Z,,2025-12-17T18:02:16.799145, immoplus48@gmail.com,True,Immo Plus Kelibia,+21654622790,False,Villa à vendre avec garage ,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-vendre-avec-garage/69426a738914daae519cc384/,0
,,,6,,,,,,,,,,5,,1000,,,À Vendre,maison_villas,TND,للبيع الف متر برج العامري المساعدين بيها 2 فيلات او زوز كراجات او سنطاج و بها شهادة ملكية ...على الطريق الرئيسي gp5 100 متر,0,694278398914daae519cc9dc,1,,Borj El Amri,La Manouba,1,+21698637507,450,2025-12-17T09:30:33.000Z,,2025-12-17T18:02:20.780529,hattabche@gmail.com,False,mohamed,+21625976151,False,الف متر برج العامري المساعدين,https://www.tayara.tn/item/maisons-et-villas/la-manouba/borj-el-amri/-/694278398914daae519cc9dc/,0
,,,3,,,,,,,,,,2,,400,,,À Vendre,maison_villas,TND,"Hammam-Lif Chaabia bel emplacement, à vendre une jolie villa 400 m² de superficie et environ 600 m² couvert.
 Au rez de chaussée 2 appartements composé d'un salon, hall, salle d'eau avec douche, cuisine et une chambre.
plus 2 studios composé d'un salon, salle d'eau, cuisine et une chambre, plus local de 40 m² de superficie.

Premier étage salon, 3 chambres à coucher, 2 salles de bain, cuisine.

Pour plus de détails veuillez contacter le 22828000 notre négociateur en immobilier.",0,69429127cd04d08be74c60d9,10,,Hammam Lif,Ben Arous,1,+21622828000,545000,2025-12-17T11:16:55.000Z,,2025-12-17T18:02:22.813562,,False,MONDHER,+21698693045,False,Hammam-Lif Chaabia villa 400 m² à vendre,https://www.tayara.tn/item/maisons-et-villas/ben-arous/hammam-lif/hammamlif-chaabia-villa-400-m-vendre/69429127cd04d08be74c60d9/,0
,,,6,,,,,,,,,,2,,1014,,,À Vendre,maison_villas,TND,"🔹MAXULA IMMOBILIERE vous présente une OPPORTUNITÉ UNIQUE d’acquérir une VILLA idéalement située sur les hauteurs de RADES MONGIL. Cette propriété, bâtie sur un TERRAIN de 1014m², offre une SURFACE HABITABLE de 300m² répartie sur deux niveaux, complétée par 200m² de DÉPENDANCES.

🔹Au REZ-DE-CHAUSSÉE:
 ✅Un vaste SALON/SÉJOUR lumineux donnant sur le jardin.
 ✅Une belle CUISINE équipée.
 ✅2 CHAMBRES À COUCHER confortables.
 ✅Une SALLE D'EAU.
🔹Au PREMIER ÉTAGE:
 ✅Une spacieuse SUITE PARENTALE comprenant une SALLE DE BAIN PRIVÉE et un DRESSING.
 ✅3 CHAMBRES À COUCHER.
 ✅Une PIÈCE pouvant faire office de BUREAU.
 ✅Une SALLE DE BAIN supplémentaire.

🔹La VILLA est complétée par un vaste GARAGE avec ouverture automatique, une grande CUISINE D'EXTÉRIEUR ainsi qu'une SALLE D'EAU. De plus elle est dotée d'ÉQUIPEMENTS notamment:
 ✅CHAUFFAGE CENTRAL, CLIMATISATION CENTRALISÉE et ISOLATION THERMIQUE.
 ✅PANNEAUX PHOTOVOLTAÏQUES, SYSTÈME D’IRRIGATION ainsi qu'un SYSTÈME D’ALARME et CAMÉRAS DE SURVEILLANCE.

💵Le PRIX est de 2 400 000 TND.

Pour plus de renseignements, n'hésitez pas à nous contacter :
📧 info@maxulaimmobiliere.tn 
☎️ +21628808309.
Réf: V0063052024
",0,67879dcded6f33de58c303a5,12,,Radès,Ben Arous,1,+21628808309,2400000,2025-12-17T12:24:13.000Z,,2025-12-17T18:02:25.049619,info@maxulaimmobiliere.Tn,True,Maxula Immobiliere,+21628808309,False,À VENDRE EXCEPTIONNELLE VILLA SUR LES HAUTEUR DE RADES MONGIL,https://www.tayara.tn/item/maisons-et-villas/ben-arous/rads/-vendre-exceptionnelle-villa-sur-les-hauteur-de-rades-mongil/67879dcded6f33de58c303a5/,0
,,,3,,,,,,,,,,1,,185,,,À Vendre,maison_villas,TND,"Réf 2624 - EDF immobiliére 
Maison à vendre située à la pecherie Bizerte 
Salon + 3 chambres + cuisine + salle d'eau + salle de bains + 2 Terrasses + Garage 
situation Juridique : Titre foncier 
Prix de vente : 300 md 
Pour plus d'informations merci de nous contacter ou bien visiter notre agence située à Complexe commercial Bizerte centre Bureau N° 58 . ",0,6839bce7e1e62e32ffb6ac38,10,,Bizerte Sud,Bizerte,1,+21629276849,300000,2025-12-11T15:00:09.000Z,,2025-12-17T18:02:27.154288,ramzi.dkhil@gmail.com,True,EDF immobilière ,+21629276849,False, Bel Maison à vendre à la Pecherie - Bizerte,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-sud/bel-maison-vendre-la-pecherie-bizerte/6839bce7e1e62e32ffb6ac38/,0
,,,3,,,,,,,,,,2,,100,,,À Vendre,maison_villas,TND,"🏖️ للبيع: شقة S+2 مع تراس – على البحر مباشرة
📍 منطقة نابل ليدو(pieds dans l'eau).
 • 🔹 شقة S+2
 • 🔹 المساحة الجملية: 110 م²
 • 🔹 المساحة المغطاة: 64 م²
 • 🔹 تراس خاص مثالي للاسترخاء
 • 🔹 منفذ مباشر للبحر
 • 🔹 محيط هادئ ومريح
شقة مناسبة للسكن، لقضاء العطل أو للاستثمار بفضل موقعها النادر والمطلوب
 📞29758358 / 29625324 📞 #plage #appartementavendre  #Nabeul  #week_end #ImmobilierTunisie  #investissement
",0,69393acbcd04d08be74882b2,4,,Hammamet,Nabeul,1,+21629758358,0,2025-12-10T09:18:43.000Z,,2025-12-17T18:02:29.030335,contact@lecoinimmobilier.com,True,Le coin immobilier Hammamet,+21629758358,False,appartement s+2,https://www.tayara.tn/item/appartements/nabeul/hammamet/appartement-s2/69393acbcd04d08be74882b2/,0
,,,2,,,,,,,,,,3,,110,,,À Vendre,maison_villas,TND,"Prés de la mosquée Ain-Zaghouan bel emplacement, à vendre une jolie maison 110 m² terrain et 190 m² couvert, Rez de chaussée 80 m² couvert et 30 m² terrasse, composé d'un salon, 3 chambres à coucher, salle de bain, cuisine;
Au premier étage 90 m² couvert composé d'un salon avec balcon, 2 chambres à coucher, salle de bain, cuisine;
Deuxième étage studio 20m².
Pour plus de détails veuillez contacter le 983585790 /  92000316  /  22828000  notre négociateur en immobilier.  ",0,694291c38914daae519cd810,12,,Ain Zaghouen,Tunis,1,+21622828000,420000,2025-12-17T11:19:31.000Z,,2025-12-17T18:02:30.971865,,False,Bchra,+21648050440,False,Ain-Zaghouan maison à vendre,https://www.tayara.tn/item/maisons-et-villas/tunis/ain-zaghouen/ainzaghouan-maison-vendre/694291c38914daae519cd810/,0
,,,4,,,,,,,,,,4,,1400,,,À Vendre,maison_villas,TND,"villa plein pieds 300 mètre carré bâti sur un terrain de 1400 mètre carré.
partie jour: un grand salon , salle à manger, salle d’eau, kitchenette et une cuisine équipée.

partie nuit: deux suites parentale, deux chambres à coucher et une salle de bain commune.
pour plus d’information veuillez nous contacter 22691676",0,690b0fb56490817594e3d6d1,10,,Mornag,Ben Arous,1,+21622691676,850000,2025-12-16T12:17:12.000Z,,2025-12-17T18:02:32.841847,raghebchaari@hotmail.com,True,le palace,+21622691676,False,villa morneg ,https://www.tayara.tn/item/maisons-et-villas/ben-arous/mornag/villa-morneg/690b0fb56490817594e3d6d1/,0
,,,6,,,,,,,,,,3,,616,,,À Vendre,maison_villas,TND,"Cette villa d'une superficie de 616 m² est idéalement située dans un quartier résidentiel calme et prisé d'El Menzah 6.
Elle est érigée sur deux semi-niveaux communicants.",0,690ce35a8e4e0e4acb5ea7ac,1,,El Menzah 6,Ariana,1,+21628517000,1850000,2025-12-11T10:05:39.000Z,,2025-12-17T18:02:34.714707,contact.mz1@tecnocasa.tn,True,Tecnocasa El Menzah V,+21628517000,False,Villa individuelle a vendre à El Menzah 6 ,https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-6/villa-individuelle-a-vendre-el-menzah-6/690ce35a8e4e0e4acb5ea7ac/,0
,,,4,,,,,,,,,,1,,175,,,À Vendre,maison_villas,TND," À Vendre – Duplex à El Menzah 6, Quartier UV4
Ce duplex, situé dans un  quartier calme et recherché UV4 à El Menzah 6.
- 4 chambres a coucher 
- Terrasse.",0,68cbcd8b516f1ddb82dcebb8,8,,,,1,+21628517000,380000,2025-12-16T06:28:52.000Z,,2025-12-17T18:02:36.659381,contact.mz1@tecnocasa.tn,True,Tecnocasa El Menzah V,+21628517000,False,Duplex  S+4 en vente,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/duplex-s4-en-vente/68cbcd8b516f1ddb82dcebb8/,0
,,,8,,,,,,,,,,2,,175,,,À Vendre,maison_villas,TND,"l’Agence Immobilière JOUINI Vous Propose En Exclusivité Une Maison Composée De Deux Logements Totalement Indépendants, À Cité Ibn Khaldoun, Dans Un Emplacement Recherché À 5 Minutes Du Bardo, Proche De La Station De Métro Cité El Hadika, De Cité Tahrir, Cité El Omrane, Et Facilement Accessible Via Les Grands Axes Menant À l’Université El Manar (7 À 10 Minutes), Bab Saadoun (15 Minutes), Le Centre-Ville De Tunis Et l’Aéroport Tunis-Carthage,

Caractéristiques Du Bien :

Terrain : 175 M²
Surface Bâtie Totale : 220 M²
110 M² Pour Chaque Niveau
Titre Foncier Individuel
Gaz De Ville Disponible


Deux Maisons Totalement Séparées :
Une Maison Au Rez-De-Chaussée
Une Maison Au Premier Étage
Chaque Maison Possède Sa Propre Entrée Indépendante

Composition De Chaque Maison :
4 Pièces
Salle De Bain
Salle D’eau
Cuisine

Avantage :
La Maison Au Rez-De-Chaussée Bénéficie D’une Grande Terrasse, Idéale Comme Espace Extérieur.

Prix Demandé : 350 000 DT

Un Bien Rare Offrant La Possibilité D’habiter Et De Louer, Ou D’investir Dans Deux Logements Indépendants Dans Un Quartier Très Demandé.
Pour Plus D’informations, Merci De Nous Contacter (+216)55392444 - (+216)28283777",0,693c3d0fcd04d08be749e2e5,12,,Khaznadar,Tunis,1,+21655392444,350000,2025-12-15T14:09:53.000Z,,2025-12-17T18:02:38.813626,contact@immojouini.com,True,Agence Immobilière JOUINI,+21655392444,False,Deux Maisons Indépendantes à Cité Ibn Khaldoun,https://www.tayara.tn/item/maisons-et-villas/tunis/khaznadar/deux-maisons-indpendantes-cit-ibn-khaldoun/693c3d0fcd04d08be749e2e5/,0
,,,5,,,,,,,,,,2,,1053,,,À Vendre,maison_villas,TND,"🔹MAXULA IMMOBILIERE vous propose à la VENTE une somptueuse VILLA S+5 de 240m² bâtie tout en PIERRES sur un terrain d’une SUPERFICIE de 1053m² idéalement située dans les collines de RADES MONGIL dans la quiétude et le calme d’un quartier résidentiel.

🔹Au REZ-DE-CHAUSSÉE:
 ✅Un HALL muni de placards de rangements.
 ✅3 CHAMBRES À COUCHER donnant sur une le JARDIN.
 ✅Une SALLE DE BAIN.
 ✅Une CUISINE.
🔹Au PREMIER ÉTAGE:
 ✅Un SALON spacieux qui ouvre sur un grand BALCON avec vue sur le jardin.
 ✅2 CHAMBRES À COUCHER.
 ✅Une SALLE DE BAIN.

🔹La VILLA est raccordée au GAZ DE VILLE, possède le CHAUFFAGE CENTRAL et est entourée d’un grand JARDIN.

🔹TITRE FONCIER INDIVIDUEL.

💵Le PRIX est de 1 300 000 TND.

Pour plus de renseignements, n'hésitez pas à nous contacter :
📧 info@maxulaimmobiliere.tn 
☎️ +21628808309.
Réf: V0091052023

",0,67879ca7ed6f33de58c302a5,12,,Radès,Ben Arous,1,+21628808309,1300000,2025-12-17T12:24:13.000Z,,2025-12-17T18:02:42.047619,info@maxulaimmobiliere.Tn,True,Maxula Immobiliere,+21628808309,False,À VENDRE VILLA S+5 DANS LA QUIÈTUDE DE RADES MONGIL,https://www.tayara.tn/item/maisons-et-villas/ben-arous/rads/-vendre-villa-s5-dans-la-quitude-de-rades-mongil/67879ca7ed6f33de58c302a5/,0
